user_id,journey_id,fim
1044770,813,2023-04-18 18:19:38.801134
1044770,599,2023-01-26 17:18:43.421450
1044770,25,2023-01-26 17:40:43.707127
1044770,380,2023-01-30 20:20:35.910426
1044770,86,2023-01-26 14:01:44.881162
1044771,158,2023-06-05 16:23:35.083063
1044771,25,2023-01-25 16:05:04.053562
1044771,380,2023-01-25 16:54:01.633846
1044771,864,2023-06-05 16:24:16.231365
1044771,830,2023-06-05 16:26:54.850679
1044771,86,2023-01-25 15:35:16.984397
1044771,813,2023-01-25 14:56:09.758313
1044771,599,2023-06-28 13:29:55.679704
1044773,158,2023-04-27 15:19:41.294454
1044773,380,2023-04-27 15:35:03.080696
1044774,813,2023-04-18 15:39:25.976288
1044777,813,2023-04-18 15:25:23.666623
1044781,813,2023-04-18 15:39:05.553627
1044781,86,2023-01-29 19:16:07.537471
1044781,599,2023-01-29 19:17:50.942990
1044781,25,2023-01-29 19:36:12.281362
1044781,380,2023-01-29 20:38:14.303471
1044782,813,2023-04-18 18:23:22.056396
1044783,813,2023-04-18 15:26:11.898506
1044785,813,2023-04-18 15:26:31.671670
1044786,86,2023-01-25 17:40:13.400122
1044786,813,2023-04-18 18:23:36.830799
1044786,599,2023-01-25 17:55:01.416821
1044786,25,2023-01-25 18:07:06.220358
1044786,380,2023-01-27 13:56:26.083714
1044786,811,2023-01-27 14:15:16.224962
1044786,696,2023-01-27 14:25:52.123675
1044789,86,2023-01-25 15:31:21.582591
1044789,813,2023-04-18 15:26:14.526592
1044790,821,2023-03-08 12:53:56.762692
1044790,822,2023-03-08 13:20:55.479749
1044790,599,2023-03-08 13:59:15.543464
1044790,25,2023-03-08 14:25:06.586802
1044790,689,2023-03-08 14:44:05.874271
1044790,380,2023-03-08 14:43:27.683578
1044792,86,2023-01-25 16:33:26.223730
1044792,599,2023-01-25 16:44:27.498993
1044792,380,2023-01-25 17:09:03.935585
1044792,813,2023-04-18 18:19:53.663266
1044793,813,2023-04-18 18:19:50.539091
1044796,813,2023-04-18 18:19:52.095397
1044798,813,2023-04-18 18:19:42.147134
1044799,813,2023-04-18 15:45:26.571795
1044800,86,2023-01-25 16:09:05.245321
1044800,599,2023-01-25 16:20:48.132425
1044800,380,2023-01-25 16:23:27.964168
1044800,813,2023-04-18 15:26:40.784766
1044801,158,2023-05-06 15:55:22.055044
1044801,813,2023-04-18 15:40:31.884878
1044806,158,2023-05-31 16:15:30.283778
1044806,813,2023-05-31 16:19:21.747901
1044806,864,2023-05-31 16:23:59.127883
1044807,86,2023-02-03 13:33:18.385178
1044808,813,2023-04-18 15:39:53.219566
1044808,599,2023-01-31 01:39:30.213524
1044808,86,2023-01-31 01:22:54.573619
1044808,25,2023-01-31 01:57:39.693421
1044808,380,2023-01-31 02:42:06.958675
1044811,86,2023-01-30 17:37:48.886240
1044811,813,2023-04-18 18:23:33.447977
1044811,599,2023-01-30 19:05:44.135774
1044811,25,2023-01-30 19:33:03.748987
1044811,380,2023-01-31 21:37:00.345547
1044813,158,2023-06-14 21:04:00.595255
1044813,813,2023-06-14 21:12:25.669113
1044813,86,2023-06-14 21:47:47.941195
1044813,831,2023-06-14 21:13:40.371929
1044814,86,2023-01-26 00:51:27.708703
1044814,599,2023-01-30 23:26:09.585997
1044814,813,2023-04-18 16:12:45.606675
1044814,25,2023-01-30 23:53:16.133444
1044814,380,2023-01-31 00:01:54.392902
1044816,813,2023-04-18 15:40:29.448945
1044817,813,2023-04-18 18:23:30.175078
1044821,599,2023-01-25 19:27:09.819492
1044821,25,2023-01-25 19:53:43.640013
1044821,380,2023-01-31 01:37:27.214157
1044821,813,2023-04-18 16:07:37.524306
1044821,86,2023-01-25 17:33:12.440243
1044822,813,2023-04-18 15:40:19.086882
1044827,813,2023-04-18 18:23:31.751714
1044827,86,2023-01-25 18:57:04.618753
1044827,380,2023-01-25 19:12:06.725278
1044827,25,2023-01-26 03:33:42.634453
1044827,599,2023-01-25 19:08:21.806971
1044830,86,2023-01-25 17:19:27.022128
1044830,813,2023-04-18 16:11:08.773379
1044830,599,2023-01-30 11:21:21.396470
1044830,380,2023-01-30 12:55:23.745360
1044831,86,2023-01-25 17:22:23.534774
1044831,813,2023-04-18 18:23:43.560798
1044831,599,2023-01-25 17:29:24.810631
1044831,25,2023-01-25 17:46:59.055181
1044831,380,2023-01-25 17:48:43.156627
1044832,813,2023-04-18 15:41:02.644385
1044835,86,2023-02-10 19:29:54.749321
1044838,86,2023-02-09 00:08:34.849711
1044839,813,2023-04-18 18:23:48.256710
1044841,813,2023-04-18 16:48:28.261721
1044841,599,2023-01-29 14:48:15.660451
1044841,25,2023-01-29 14:56:46.694958
1044841,380,2023-01-29 15:37:32.548804
1044842,86,2023-01-25 17:36:26.721767
1044842,672,2023-01-25 16:03:35.291950
1044842,599,2023-01-25 17:42:53.884561
1044842,380,2023-01-25 18:15:28.678624
1044842,813,2023-04-18 15:46:38.562702
1044843,86,2023-01-25 16:03:18.393740
1044843,380,2023-01-25 17:40:55.670964
1044843,25,2023-01-25 18:07:36.715370
1044843,813,2023-04-18 16:16:28.667334
1044843,599,2023-06-28 13:52:52.986100
1044845,86,2023-02-09 22:10:06.739601
1044845,813,2023-04-18 15:45:48.083498
1044845,816,2023-02-09 22:20:04.427233
1044845,696,2023-02-09 22:30:45.472408
1044846,813,2023-04-18 15:41:07.540479
1044847,86,2023-01-25 15:45:07.675952
1044847,380,2023-01-25 15:55:25.764667
1044847,813,2023-04-18 15:45:29.706441
1044847,599,2023-06-28 13:30:28.853751
1044849,813,2023-04-18 18:23:53.006783
1044849,86,2023-01-25 16:19:57.148017
1044849,380,2023-01-25 17:29:09.121725
1044849,599,2023-01-25 17:00:59.652268
1044851,813,2023-04-18 18:33:04.126366
1044853,813,2023-04-18 18:30:17.513442
1044853,158,2023-05-25 20:36:45.106764
1044853,868,2023-05-25 20:29:34.212131
1044853,86,2023-05-25 23:36:12.993534
1044853,696,2023-05-25 23:46:12.101585
1044853,380,2023-05-26 00:09:15.512406
1044853,25,2023-05-26 00:03:46.470370
1044856,86,2023-01-25 16:18:03.854120
1044856,599,2023-01-25 16:38:06.523004
1044856,25,2023-01-25 16:53:12.762293
1044856,813,2023-04-18 15:45:50.805157
1044861,813,2023-04-18 15:46:20.990020
1044863,813,2023-04-18 15:40:34.204467
1044865,86,2023-01-27 21:17:45.448021
1044865,813,2023-04-18 16:09:01.913239
1044865,599,2023-01-27 21:33:37.732167
1044865,25,2023-01-29 19:23:28.917167
1044865,124,2023-01-29 20:45:16.774622
1044866,86,2023-01-25 18:21:06.427738
1044866,599,2023-01-26 14:28:31.369273
1044866,813,2023-04-18 18:23:54.693833
1044872,813,2023-04-18 15:41:58.207544
1044874,813,2023-04-18 15:50:40.686491
1044875,86,2023-07-27 23:14:31.416327
1044876,86,2023-01-25 16:42:22.657985
1044876,599,2023-01-25 17:05:17.224879
1044876,380,2023-01-25 17:21:05.184770
1044876,813,2023-04-18 15:44:59.284444
1044876,25,2023-01-31 22:53:08.221044
1044878,813,2023-04-18 18:24:51.492924
1044878,599,2023-01-25 22:48:38.203384
1044878,86,2023-01-25 18:30:38.452194
1044878,380,2023-01-27 00:23:26.470130
1044878,124,2023-01-27 00:46:24.096394
1044881,813,2023-04-18 18:24:36.141378
1044881,86,2023-01-25 16:19:53.014075
1044881,599,2023-01-25 16:49:35.190260
1044881,380,2023-01-25 22:11:28.706472
1044882,86,2023-01-25 17:26:52.935440
1044882,599,2023-01-25 17:57:51.962974
1044882,25,2023-01-25 18:24:29.580703
1044882,380,2023-01-25 20:48:02.913706
1044882,813,2023-04-18 15:46:11.262363
1044884,813,2023-04-18 15:59:57.579005
1044886,813,2023-04-18 15:46:26.704580
1044887,813,2023-04-18 16:01:11.574923
1044890,813,2023-04-18 18:24:56.393142
1044891,86,2023-01-25 16:03:41.204691
1044891,813,2023-04-18 16:00:22.568446
1044891,25,2023-01-30 18:14:52.586117
1044891,599,2023-01-30 17:30:20.275902
1044893,86,2023-01-31 12:51:38.159835
1044893,813,2023-04-18 16:00:43.784365
1044893,25,2023-01-31 13:50:50.914433
1044893,599,2023-01-31 13:23:44.704269
1044893,380,2023-02-01 02:43:24.509239
1044903,813,2023-04-18 15:51:01.350096
1044904,813,2023-04-18 15:45:53.861859
1044905,86,2023-01-25 16:26:26.293605
1044905,25,2023-01-25 16:57:32.156338
1044905,599,2023-01-25 16:43:58.264165
1044905,380,2023-01-25 18:14:34.963450
1044905,813,2023-04-18 18:26:42.665834
1044911,813,2023-04-18 15:47:10.609084
1044913,813,2023-04-18 18:24:53.196454
1044914,813,2023-04-18 18:26:46.015785
1044915,86,2023-01-25 20:01:12.355932
1044915,672,2023-01-25 18:42:14.718167
1044915,599,2023-01-25 20:44:12.654083
1044915,813,2023-04-18 16:36:54.219498
1044918,599,2023-01-25 16:39:19.083735
1044918,86,2023-01-25 16:24:53.482965
1044918,380,2023-01-25 16:48:08.684618
1044918,813,2023-04-18 16:00:28.253793
1044919,86,2023-01-26 16:36:33.122892
1044919,813,2023-04-18 16:00:17.067181
1044919,599,2023-01-26 17:06:10.894636
1044919,380,2023-01-26 17:51:24.034430
1044923,813,2023-04-18 18:26:39.453680
1044926,813,2023-04-18 16:00:19.930031
1044928,813,2023-04-18 15:50:55.275805
1044930,813,2023-04-18 16:00:06.744118
1044935,813,2023-04-18 15:51:03.951069
1044936,813,2023-04-18 18:25:39.832783
1044943,813,2023-04-18 16:01:43.086972
1044947,813,2023-01-27 23:16:07.735270
1044947,86,2023-01-28 00:12:44.380712
1044947,599,2023-01-28 00:35:42.146321
1044951,813,2023-04-18 16:05:56.935286
1044957,813,2023-04-18 16:01:26.302504
1044958,813,2023-01-30 03:54:00.341863
1044966,813,2023-04-18 16:00:59.277484
1044971,813,2023-04-18 16:02:39.005058
1044974,380,2023-01-25 16:06:21.150501
1044974,86,2023-01-25 16:01:55.044835
1044974,813,2023-04-18 16:02:08.209218
1044974,25,2023-01-31 22:56:39.017874
1044974,599,2023-06-28 13:31:06.112774
1044977,813,2023-04-18 18:26:47.556016
1044983,86,2023-01-25 16:14:27.114043
1044983,599,2023-01-25 16:24:39.494691
1044983,380,2023-01-25 16:27:03.064409
1044983,813,2023-04-18 16:03:10.238216
1044983,25,2023-02-07 14:42:42.692439
1044984,813,2023-04-18 16:02:05.466693
1044985,813,2023-04-18 18:26:49.095794
1044987,813,2023-04-18 18:27:18.991437
1044988,86,2023-01-25 15:34:55.320922
1044988,813,2023-04-18 18:27:12.282030
1044989,86,2023-01-25 17:06:52.945675
1044989,599,2023-01-25 17:27:54.260137
1044989,380,2023-01-25 17:47:17.370128
1044989,813,2023-04-18 16:02:28.712597
1044989,158,2023-05-04 14:27:18.818415
1044989,25,2023-05-04 14:28:07.212635
1045002,86,2023-01-25 18:51:19.082982
1045002,599,2023-01-25 19:07:06.569056
1045002,380,2023-01-25 19:18:29.782509
1045002,813,2023-04-18 18:27:00.444832
1045004,86,2023-01-25 17:10:52.557562
1045004,25,2023-01-25 17:27:12.236211
1045004,599,2023-01-25 17:17:55.899538
1045004,380,2023-01-25 17:30:47.650493
1045004,813,2023-04-18 16:10:29.715329
1045007,86,2023-01-25 18:16:05.473906
1045007,599,2023-01-25 18:26:12.222557
1045007,25,2023-01-25 18:31:50.939748
1045007,380,2023-01-25 18:34:30.793437
1045007,813,2023-04-18 16:24:17.464948
1045009,86,2023-01-26 14:02:30.364866
1045011,599,2023-01-25 20:54:22.603631
1045011,380,2023-01-26 04:52:17.366942
1045011,25,2023-01-25 22:14:26.186001
1045011,813,2023-04-18 16:42:49.902515
1045011,879,2023-07-11 01:20:01.309704
1045011,158,2023-07-11 01:23:01.438464
1045016,86,2023-01-25 16:26:19.942255
1045016,599,2023-01-25 18:43:56.662044
1045016,25,2023-01-25 18:57:45.310841
1045016,380,2023-01-25 19:34:22.905169
1045016,813,2023-04-18 16:02:48.385009
1045016,823,2023-05-21 18:36:46.091638
1045016,158,2023-05-21 18:43:30.688160
1045020,813,2023-04-18 16:03:22.802634
1045026,86,2023-01-25 15:43:47.109590
1045028,86,2023-01-26 11:53:44.255848
1045028,599,2023-01-26 12:11:45.786997
1045028,25,2023-01-30 16:02:25.703762
1045028,813,2023-04-18 18:27:02.364996
1045028,380,2023-01-31 12:22:25.817820
1045029,86,2023-01-25 16:43:07.156112
1045029,599,2023-01-25 17:05:45.428239
1045029,813,2023-04-18 16:04:20.197799
1045030,813,2023-04-18 18:28:35.956417
1045030,86,2023-01-26 16:23:37.956891
1045030,599,2023-01-26 21:34:04.808272
1045030,25,2023-01-26 21:46:21.730315
1045030,380,2023-01-26 23:19:51.472724
1045032,86,2023-01-25 16:58:14.323054
1045032,599,2023-01-25 17:05:45.228056
1045032,380,2023-01-25 17:09:20.925107
1045032,813,2023-04-18 16:04:06.335712
1045032,25,2023-01-31 22:03:05.519921
1045037,813,2023-04-18 16:03:25.282393
1045037,86,2023-05-19 01:43:49.217562
1045039,86,2023-01-26 18:51:13.078640
1045039,813,2023-04-18 18:26:55.563722
1045039,599,2023-02-01 20:48:40.442027
1045041,813,2023-04-18 16:03:29.766515
1045043,813,2023-04-18 16:03:44.194355
1045046,813,2023-04-18 18:27:23.896830
1045047,86,2023-01-25 16:21:53.913842
1045047,599,2023-01-25 16:39:43.601750
1045047,813,2023-04-18 18:27:22.219807
1045049,158,2023-05-18 21:34:15.471221
1045049,813,2023-04-18 16:05:45.094973
1045049,86,2023-01-30 16:25:15.772786
1045049,599,2023-01-30 21:44:06.047176
1045049,380,2023-01-30 22:18:09.640693
1045055,813,2023-04-18 18:27:47.250111
1045058,813,2023-04-18 18:27:28.954548
1045059,86,2023-01-25 23:38:06.645748
1045059,599,2023-01-25 23:57:56.072257
1045059,25,2023-01-26 00:08:17.402240
1045059,380,2023-01-26 00:45:26.448096
1045059,813,2023-04-18 18:27:20.536655
1045060,813,2023-04-18 16:02:51.686124
1045064,813,2023-04-18 16:06:42.889300
1045066,813,2023-04-18 16:06:48.592438
1045070,813,2023-04-18 16:05:29.667972
1045075,813,2023-04-18 16:06:24.036205
1045077,86,2023-01-25 16:27:21.503147
1045077,813,2023-04-18 16:06:58.792925
1045080,86,2023-01-25 16:57:52.515128
1045080,599,2023-01-25 17:17:00.211162
1045080,380,2023-01-25 17:45:39.778358
1045080,25,2023-01-25 17:38:48.316990
1045080,813,2023-04-18 16:17:49.193215
1045080,158,2023-04-13 15:54:48.155943
1045081,813,2023-04-18 16:04:50.403137
1045082,86,2023-01-25 16:59:52.243790
1045082,813,2023-04-18 16:05:48.253451
1045082,25,2023-01-30 00:26:00.152196
1045082,599,2023-01-30 00:17:58.142206
1045082,380,2023-01-30 00:27:52.574287
1045083,813,2023-04-18 16:42:37.692325
1045085,813,2023-04-18 16:04:30.965843
1045089,813,2023-04-18 16:05:35.962909
1045091,813,2023-04-18 16:06:13.719471
1045092,813,2023-01-26 19:17:59.280670
1045098,86,2023-01-31 17:28:25.244694
1045098,813,2023-04-18 18:27:45.582964
1045098,599,2023-01-31 17:40:32.720476
1045098,380,2023-01-31 17:43:53.258736
1045099,813,2023-04-18 16:06:26.988841
1045105,813,2023-04-18 16:07:06.885911
1045107,813,2023-04-18 16:07:03.594847
1045108,813,2023-04-18 16:07:09.432614
1045110,86,2023-01-25 19:08:13.479483
1045110,599,2023-01-25 19:13:52.429887
1045110,25,2023-01-25 19:45:58.593775
1045110,813,2023-04-18 16:07:31.419492
1045112,813,2023-04-18 18:27:48.795234
1045113,813,2023-04-18 16:06:11.132455
1045114,86,2023-01-25 17:30:13.936422
1045114,813,2023-04-18 16:07:54.278167
1045117,86,2023-01-25 15:57:57.293979
1045118,86,2023-01-25 16:45:34.782862
1045118,599,2023-01-25 17:09:48.460214
1045118,25,2023-01-25 17:30:21.900214
1045118,380,2023-01-25 18:27:15.616610
1045118,813,2023-04-18 16:06:53.350999
1045122,813,2023-04-18 16:07:01.338016
1045127,86,2023-01-25 17:04:58.728059
1045127,599,2023-01-25 17:22:28.355089
1045127,380,2023-01-25 18:55:37.983169
1045127,25,2023-01-25 17:36:44.202748
1045127,813,2023-04-18 16:06:56.378695
1045128,830,2023-05-18 21:27:30.698872
1045128,25,2023-05-18 21:26:41.714538
1045128,380,2023-05-18 21:30:35.221724
1045128,831,2023-05-17 23:19:18.946491
1045128,864,2023-05-30 14:56:31.376263
1045128,868,2023-05-26 18:04:22.783538
1045128,813,2023-01-28 14:00:25.341155
1045128,86,2023-01-31 00:29:54.074755
1045128,599,2023-05-17 23:30:43.234673
1045128,158,2023-05-17 23:13:51.249397
1045129,813,2023-04-18 18:27:50.341015
1045131,813,2023-04-18 18:27:42.371255
1045133,599,2023-07-19 00:14:57.833785
1045134,813,2023-04-18 16:08:45.508878
1045136,86,2023-01-26 12:34:04.205099
1045136,813,2023-04-18 18:28:09.840062
1045136,599,2023-01-26 12:54:22.704362
1045136,25,2023-01-26 13:13:06.199946
1045136,380,2023-01-26 13:56:26.948385
1045136,794,2023-01-30 16:24:04.945058
1045136,590,2023-03-23 12:41:55.689196
1045137,86,2023-05-16 16:23:54.353991
1045142,813,2023-04-18 18:33:54.694163
1045142,86,2023-01-25 20:29:32.969524
1045145,813,2023-04-18 16:08:20.921107
1045150,86,2023-01-26 15:02:44.393880
1045150,813,2023-04-18 17:59:50.680011
1045150,599,2023-01-31 10:49:16.767340
1045150,380,2023-01-31 11:31:27.170701
1045153,813,2023-04-18 16:09:41.517816
1045156,86,2023-01-25 16:49:06.420556
1045156,599,2023-01-25 16:59:14.780177
1045156,380,2023-01-25 17:10:37.220569
1045156,813,2023-04-18 16:08:11.426661
1045156,25,2023-01-31 22:21:14.533518
1045157,813,2023-04-18 18:27:53.421020
1045157,86,2023-01-25 16:47:00.472752
1045157,599,2023-01-25 17:11:19.271054
1045157,25,2023-01-25 17:26:42.820240
1045161,86,2023-01-25 17:01:44.589492
1045161,599,2023-01-25 17:22:38.786850
1045161,25,2023-01-25 17:37:54.926161
1045161,813,2023-04-18 16:09:49.950180
1045161,158,2023-05-28 18:48:59.272640
1045161,864,2023-05-28 18:49:40.656945
1045162,813,2023-04-18 18:27:56.817872
1045164,86,2023-01-25 17:19:57.706558
1045164,158,2023-06-02 20:25:48.206011
1045164,599,2023-01-25 17:54:47.717428
1045164,380,2023-01-25 19:02:07.380950
1045164,696,2023-01-25 19:35:19.027776
1045164,813,2023-04-18 16:07:51.466820
1045164,830,2023-06-02 20:48:35.966066
1045164,864,2023-06-02 20:27:20.234610
1045164,25,2023-06-02 20:39:37.333600
1045164,831,2023-06-02 21:20:53.056357
1045171,86,2023-02-02 02:54:52.283585
1045171,25,2023-02-06 00:39:48.419886
1045171,813,2023-02-02 01:59:26.305101
1045171,672,2023-02-02 01:57:59.425546
1045171,599,2023-02-02 17:53:07.138906
1045171,380,2023-02-06 01:08:11.188710
1045175,813,2023-04-18 16:09:06.588641
1045178,813,2023-04-18 16:08:03.412523
1045179,86,2023-01-25 16:59:11.959126
1045179,813,2023-04-18 18:28:17.898838
1045179,380,2023-01-25 17:17:29.257890
1045179,599,2023-01-25 17:13:28.964196
1045182,25,2023-01-25 16:49:49.938947
1045182,813,2023-04-18 16:11:29.318949
1045183,158,2023-04-27 21:57:56.046502
1045183,86,2023-01-25 18:18:12.310086
1045183,599,2023-01-29 22:01:38.817463
1045183,830,2023-05-17 17:17:37.285793
1045183,813,2023-04-18 16:09:35.856268
1045183,831,2023-04-27 21:59:04.693382
1045183,25,2023-01-29 23:06:21.834273
1045183,380,2023-01-30 00:10:27.017561
1045185,86,2023-01-25 18:39:18.174028
1045185,599,2023-01-25 20:17:25.583628
1045185,813,2023-04-18 16:09:52.762033
1045189,813,2023-04-18 16:09:16.356682
1045189,86,2023-02-01 03:55:41.826890
1045190,86,2023-01-25 17:36:04.116799
1045190,599,2023-01-25 17:58:34.450801
1045190,380,2023-01-25 18:17:28.115528
1045190,813,2023-04-18 16:09:33.326496
1045192,380,2023-01-25 23:54:02.663721
1045192,86,2023-01-25 17:22:09.598758
1045192,599,2023-01-25 17:50:28.691253
1045192,25,2023-01-25 22:46:39.584846
1045192,813,2023-04-18 18:28:03.238871
1045195,86,2023-01-25 20:21:24.717428
1045195,599,2023-01-25 20:42:04.694059
1045195,380,2023-01-25 22:56:03.917018
1045195,813,2023-04-18 16:10:16.048590
1045195,25,2023-01-26 22:59:24.805821
1045195,696,2023-01-26 23:22:34.902649
1045196,813,2023-04-18 16:10:37.495162
1045200,86,2023-01-25 19:26:35.918718
1045200,380,2023-01-25 19:40:47.718914
1045200,599,2023-01-25 19:35:44.779993
1045200,813,2023-04-18 16:09:58.785487
1045203,599,2023-01-26 01:07:52.686688
1045203,25,2023-01-26 01:25:13.672112
1045203,380,2023-01-29 22:09:43.561819
1045203,86,2023-01-25 16:50:28.011172
1045203,813,2023-04-18 16:10:03.716330
1045205,86,2023-01-25 17:12:01.663227
1045205,813,2023-04-18 18:29:12.010642
1045210,86,2023-01-25 18:14:37.962377
1045210,599,2023-01-25 18:46:51.877418
1045210,25,2023-01-25 19:05:30.546573
1045210,380,2023-01-25 19:31:52.796657
1045210,813,2023-04-18 18:28:51.213943
1045210,590,2023-03-23 23:02:26.858271
1045210,158,2023-05-23 15:28:31.990887
1045211,813,2023-04-18 18:28:52.927067
1045211,86,2023-01-27 02:56:11.670842
1045211,599,2023-01-30 18:10:05.244891
1045211,380,2023-01-30 18:25:56.985859
1045211,25,2023-01-30 19:55:17.529631
1045214,813,2023-04-18 18:30:01.933644
1045214,86,2023-01-25 17:22:08.760042
1045214,599,2023-01-25 17:45:47.137482
1045214,380,2023-01-25 21:13:53.277756
1045214,25,2023-01-25 18:04:45.656203
1045219,813,2023-04-18 18:28:49.678986
1045221,813,2023-04-18 18:29:10.471916
1045222,813,2023-04-18 16:10:01.184500
1045225,86,2023-03-07 23:03:12.266682
1045226,86,2023-01-26 03:34:11.946997
1045226,599,2023-01-26 03:38:07.194929
1045226,813,2023-04-18 18:28:46.489822
1045227,813,2023-04-18 16:10:11.317949
1045228,813,2023-04-18 18:28:54.686552
1045229,86,2023-08-07 19:51:00.132956
1045229,813,2023-04-18 16:10:59.130867
1045233,827,2023-04-10 17:43:01.611974
1045233,826,2023-04-06 20:05:11.787094
1045233,696,2023-04-12 17:36:46.571334
1045233,829,2023-04-10 17:51:12.597652
1045233,828,2023-04-10 17:52:08.413762
1045233,830,2023-05-17 17:06:30.638197
1045233,831,2023-05-14 03:24:35.423079
1045233,813,2023-01-27 19:42:24.817714
1045233,86,2023-01-27 20:28:21.758163
1045233,599,2023-01-27 20:52:46.671759
1045233,25,2023-01-27 21:11:12.956406
1045233,380,2023-01-27 21:41:38.324014
1045233,864,2023-05-23 04:12:33.016843
1045233,158,2023-04-10 17:49:58.177590
1045237,86,2023-01-25 16:57:30.059199
1045237,813,2023-04-18 16:11:13.447817
1045238,86,2023-01-25 17:35:25.215746
1045238,599,2023-01-25 18:01:02.293645
1045238,380,2023-01-25 18:18:00.215296
1045238,813,2023-04-18 16:10:53.893537
1045241,86,2023-01-25 17:11:53.184391
1045241,813,2023-04-18 16:12:32.311121
1045242,813,2023-04-18 16:11:24.456395
1045244,813,2023-04-18 18:27:58.342265
1045246,86,2023-03-01 12:03:30.548273
1045249,86,2023-01-25 17:36:48.605211
1045249,599,2023-01-25 18:00:22.694492
1045249,380,2023-01-26 04:00:20.335597
1045249,813,2023-04-18 18:29:00.836467
1045254,813,2023-04-18 16:12:25.007285
1045256,813,2023-04-18 16:11:52.561076
1045257,813,2023-04-18 18:29:08.928385
1045258,813,2023-01-31 00:14:10.480726
1045259,813,2023-04-18 16:11:41.761950
1045260,813,2023-04-18 18:29:02.557074
1045261,86,2023-01-25 18:34:27.361887
1045261,25,2023-01-25 19:27:38.039637
1045261,599,2023-01-25 19:08:04.282337
1045261,813,2023-04-18 16:12:50.661903
1045261,380,2023-02-01 14:34:34.850730
1045261,124,2023-02-01 14:59:45.948093
1045262,813,2023-04-18 16:13:08.905511
1045264,813,2023-04-18 16:11:03.804747
1045266,86,2023-01-25 17:31:04.648136
1045266,599,2023-01-25 17:48:28.379032
1045266,25,2023-01-25 18:04:07.010963
1045266,813,2023-04-18 16:12:53.220311
1045271,813,2023-04-18 18:29:15.226720
1045273,86,2023-01-25 18:24:30.040712
1045273,599,2023-01-25 19:30:54.583668
1045273,25,2023-01-25 19:47:38.130237
1045273,380,2023-01-25 20:12:04.776401
1045273,813,2023-04-18 16:12:37.605345
1045275,86,2023-01-25 17:13:57.535710
1045275,599,2023-01-25 22:01:17.339892
1045275,25,2023-01-26 00:06:19.868716
1045275,813,2023-04-18 16:12:35.112539
1045276,86,2023-01-25 17:18:49.678821
1045276,599,2023-01-25 18:36:04.577154
1045276,25,2023-01-25 18:54:28.750764
1045276,380,2023-01-25 20:10:48.094789
1045276,813,2023-04-18 16:13:14.184301
1045276,818,2023-02-08 01:20:36.533802
1045276,696,2023-02-08 21:13:00.757877
1045276,816,2023-02-08 21:03:31.693386
1045285,86,2023-01-25 17:04:25.672510
1045285,158,2023-04-27 14:05:54.157700
1045285,599,2023-01-25 17:10:21.166811
1045285,380,2023-01-25 17:13:14.625487
1045285,813,2023-04-18 18:29:19.894158
1045287,813,2023-04-18 16:12:43.183788
1045288,86,2023-01-26 14:03:19.101286
1045288,813,2023-04-18 16:12:29.782530
1045288,599,2023-01-26 14:21:19.855776
1045288,380,2023-01-26 16:00:51.333633
1045288,25,2023-01-26 16:25:56.363841
1045291,158,2023-06-01 16:48:28.675185
1045291,813,2023-06-01 16:53:20.231864
1045291,864,2023-06-01 16:57:31.749161
1045293,86,2023-01-29 04:40:26.051990
1045293,811,2023-01-29 03:59:48.583530
1045294,86,2023-06-01 04:56:24.581974
1045294,813,2023-04-18 17:35:44.876623
1045294,864,2023-05-31 20:31:51.395950
1045294,599,2023-06-01 19:23:39.627195
1045294,380,2023-06-02 13:21:15.665433
1045294,830,2023-06-02 13:52:54.067218
1045294,25,2023-06-02 13:43:00.400110
1045294,158,2023-05-31 20:30:31.743857
1045295,813,2023-04-18 18:29:35.291185
1045295,86,2023-01-25 18:35:17.320433
1045295,25,2023-02-02 21:17:19.874324
1045295,380,2023-01-30 23:34:47.273563
1045295,599,2023-01-30 22:35:15.821974
1045296,813,2023-04-18 16:16:07.515989
1045301,813,2023-04-18 18:28:56.225349
1045302,599,2023-01-25 16:51:29.251189
1045304,813,2023-04-18 16:13:37.075726
1045309,86,2023-01-25 18:15:17.533456
1045309,25,2023-01-25 18:54:07.462034
1045309,599,2023-01-25 18:30:37.789614
1045309,380,2023-01-26 23:06:31.816435
1045309,813,2023-04-18 16:14:54.837699
1045309,696,2023-01-26 23:47:15.001200
1045311,86,2023-01-25 19:01:46.515543
1045311,599,2023-01-25 20:25:02.765803
1045311,25,2023-01-25 20:46:47.698742
1045311,813,2023-04-18 16:13:30.192128
1045311,380,2023-01-30 13:04:34.270278
1045313,86,2023-01-25 17:10:25.009492
1045313,696,2023-01-25 17:19:17.374216
1045313,599,2023-01-25 17:43:25.809865
1045313,380,2023-01-25 17:54:28.742107
1045313,813,2023-04-18 16:21:05.042193
1045314,86,2023-01-25 17:39:07.863532
1045314,599,2023-01-25 17:42:45.368308
1045314,25,2023-01-25 17:48:09.312910
1045314,380,2023-01-25 17:51:04.202144
1045314,813,2023-04-18 16:14:34.707690
1045314,696,2023-02-01 16:27:52.334254
1045314,818,2023-02-01 16:15:09.135814
1045316,813,2023-04-18 16:14:32.115594
1045322,813,2023-04-18 18:29:50.169818
1045322,86,2023-01-25 19:28:44.473680
1045326,86,2023-01-25 17:42:23.839594
1045326,813,2023-04-18 16:18:24.831180
1045330,86,2023-01-25 17:34:26.274078
1045330,599,2023-01-25 17:55:55.356951
